@RELATION DOMAIN_TRANSFORM

@ATTRIBUTE glcm_contrast NUMERIC
@ATTRIBUTE glcm_dissimilarity NUMERIC
@ATTRIBUTE glcm_homogeneity NUMERIC
@ATTRIBUTE glcm_energy NUMERIC
@ATTRIBUTE glcm_correlation NUMERIC
@ATTRIBUTE glcm_ASM NUMERIC
@ATTRIBUTE class {BASLANGIC,NORMAL,TUMORLU}

@DATA
0.911256,0.947327,0.034813,0.006601,0.227200,0.001441,TUMORLU
0.800650,0.899494,0.048877,0.008610,0.279563,0.001881,TUMORLU
0.804220,0.890832,0.057575,0.022000,0.173525,0.005044,TUMORLU
0.660680,0.809445,0.098150,0.027450,0.294633,0.006389,TUMORLU
0.933966,0.961109,0.024438,0.017708,0.066688,0.004009,TUMORLU
0.814593,0.911406,0.040648,0.008125,0.304760,0.001768,TUMORLU
0.446769,0.574731,0.314059,0.045853,0.700498,0.011497,TUMORLU
0.798503,0.903250,0.041010,0.006478,0.308088,0.001400,TUMORLU
0.909137,0.950471,0.028438,0.014989,0.126756,0.003367,TUMORLU
0.800979,0.902595,0.040559,0.005777,0.272260,0.001246,TUMORLU
0.911624,0.954801,0.025360,0.005985,0.200957,0.001324,TUMORLU
0.736099,0.856732,0.068473,0.024266,0.182371,0.005587,TUMORLU
0.735516,0.857249,0.069059,0.029070,0.127470,0.006811,TUMORLU
0.724074,0.855119,0.065450,0.018181,0.248954,0.004101,TUMORLU
0.750812,0.817036,0.129443,0.015709,0.417722,0.003585,TUMORLU
0.790406,0.896882,0.044154,0.008761,0.278956,0.001913,TUMORLU
0.709592,0.820496,0.107935,0.022553,0.318088,0.005312,TUMORLU
