@RELATION GLCM_ONLY

@ATTRIBUTE glcm_contrast NUMERIC
@ATTRIBUTE glcm_dissimilarity NUMERIC
@ATTRIBUTE glcm_homogeneity NUMERIC
@ATTRIBUTE glcm_energy NUMERIC
@ATTRIBUTE glcm_correlation NUMERIC
@ATTRIBUTE glcm_ASM NUMERIC
@ATTRIBUTE class {BASLANGIC,NORMAL,TUMORLU}

@DATA
0.439838,0.198718,0.976903,0.871703,0.852375,0.780788,TUMORLU
0.153260,0.653076,0.300199,0.062901,0.909862,0.014984,TUMORLU
0.435543,0.206537,0.973975,0.876994,0.845497,0.789297,TUMORLU
0.142835,0.654373,0.294706,0.051891,0.917135,0.011903,TUMORLU
0.520721,0.245013,0.969258,0.818897,0.873084,0.698335,TUMORLU
0.183734,0.766927,0.214763,0.034696,0.890768,0.007484,TUMORLU
0.135078,0.063809,0.991944,0.983526,0.634108,0.970355,TUMORLU
0.172977,0.699627,0.269509,0.049154,0.893401,0.011166,TUMORLU
0.525393,0.255043,0.966402,0.795994,0.884703,0.663982,TUMORLU
0.138968,0.582356,0.363449,0.091131,0.841048,0.023975,TUMORLU
0.613976,0.302396,0.959073,0.795291,0.864391,0.662946,TUMORLU
0.132525,0.531240,0.428299,0.203158,0.938111,0.071504,TUMORLU
0.495919,0.235724,0.970011,0.821876,0.877205,0.702864,TUMORLU
0.188137,0.772921,0.204324,0.022103,0.831209,0.004575,TUMORLU
0.255755,0.124612,0.983299,0.940513,0.814415,0.895031,TUMORLU
0.182910,0.721574,0.266964,0.039425,0.865064,0.008657,TUMORLU
0.343125,0.159951,0.980703,0.919257,0.817712,0.858919,TUMORLU
