@RELATION GLCM_SOFTHIST

@ATTRIBUTE glcm_contrast NUMERIC
@ATTRIBUTE glcm_dissimilarity NUMERIC
@ATTRIBUTE glcm_homogeneity NUMERIC
@ATTRIBUTE glcm_energy NUMERIC
@ATTRIBUTE glcm_correlation NUMERIC
@ATTRIBUTE glcm_ASM NUMERIC
@ATTRIBUTE softhist_bin_0 NUMERIC
@ATTRIBUTE softhist_bin_1 NUMERIC
@ATTRIBUTE softhist_bin_2 NUMERIC
@ATTRIBUTE softhist_bin_3 NUMERIC
@ATTRIBUTE softhist_bin_4 NUMERIC
@ATTRIBUTE softhist_bin_5 NUMERIC
@ATTRIBUTE softhist_bin_6 NUMERIC
@ATTRIBUTE softhist_bin_7 NUMERIC
@ATTRIBUTE softhist_bin_8 NUMERIC
@ATTRIBUTE softhist_bin_9 NUMERIC
@ATTRIBUTE softhist_bin_10 NUMERIC
@ATTRIBUTE softhist_bin_11 NUMERIC
@ATTRIBUTE softhist_bin_12 NUMERIC
@ATTRIBUTE softhist_bin_13 NUMERIC
@ATTRIBUTE softhist_bin_14 NUMERIC
@ATTRIBUTE softhist_bin_15 NUMERIC
@ATTRIBUTE softhist_bin_16 NUMERIC
@ATTRIBUTE softhist_bin_17 NUMERIC
@ATTRIBUTE softhist_bin_18 NUMERIC
@ATTRIBUTE softhist_bin_19 NUMERIC
@ATTRIBUTE softhist_bin_20 NUMERIC
@ATTRIBUTE softhist_bin_21 NUMERIC
@ATTRIBUTE softhist_bin_22 NUMERIC
@ATTRIBUTE softhist_bin_23 NUMERIC
@ATTRIBUTE softhist_bin_24 NUMERIC
@ATTRIBUTE softhist_bin_25 NUMERIC
@ATTRIBUTE softhist_bin_26 NUMERIC
@ATTRIBUTE softhist_bin_27 NUMERIC
@ATTRIBUTE softhist_bin_28 NUMERIC
@ATTRIBUTE softhist_bin_29 NUMERIC
@ATTRIBUTE softhist_bin_30 NUMERIC
@ATTRIBUTE softhist_bin_31 NUMERIC
@ATTRIBUTE softhist_mean NUMERIC
@ATTRIBUTE softhist_std NUMERIC
@ATTRIBUTE softhist_energy NUMERIC
@ATTRIBUTE softhist_entropy NUMERIC
@ATTRIBUTE class {BASLANGIC,NORMAL,TUMORLU}

@DATA
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028135,0.000000,0.000000,NORMAL
0.095584,0.492075,0.438263,0.249724,0.924535,0.097387,1.000000,0.248813,0.146511,0.128060,0.107417,0.091158,0.073986,0.068140,0.096821,0.117464,0.104859,0.094812,0.090610,0.100292,0.109244,0.088783,0.070698,0.061746,0.052320,0.038729,0.021008,0.026672,0.028977,0.016982,0.013865,0.004810,0.001007,0.001173,0.000000,0.000867,0.000000,0.000000,0.106895,0.018662,0.016489,0.486817,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028135,0.000000,0.000000,NORMAL
0.160880,0.671624,0.306128,0.117797,0.866457,0.033313,0.141138,1.000000,0.512911,0.174296,0.168721,0.191315,0.198650,0.253228,0.180164,0.156397,0.169014,0.198063,0.188674,0.205106,0.181925,0.177230,0.165786,0.138204,0.091462,0.087148,0.076291,0.059566,0.041960,0.025329,0.020530,0.012725,0.010780,0.008161,0.001022,0.000000,0.000000,0.000000,0.204210,0.081253,0.060008,0.676743,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028135,0.000000,0.000000,NORMAL
0.060450,0.406341,0.495997,0.213091,0.927206,0.076763,0.904857,1.000000,0.223836,0.137206,0.114171,0.140461,0.144717,0.151728,0.157486,0.159489,0.131197,0.142213,0.159990,0.134452,0.136705,0.117927,0.075363,0.040310,0.015457,0.010516,0.003756,0.000501,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.166379,0.261435,0.082853,0.470608,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028135,0.000000,0.000000,NORMAL
0.170987,0.763741,0.199705,0.027194,0.842969,0.005660,0.462996,0.842960,1.000000,0.766245,0.895307,0.856498,0.518051,0.630866,0.889892,0.927798,0.810469,0.849278,0.769856,0.744585,0.672383,0.522563,0.444043,0.471119,0.423807,0.317690,0.296931,0.280686,0.196301,0.109869,0.078129,0.050324,0.049737,0.009655,0.015718,0.004281,0.000000,0.000000,0.739444,0.795537,0.694447,0.654463,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028135,0.000000,0.000000,NORMAL
0.066800,0.417782,0.489660,0.207694,0.921034,0.073910,0.936364,1.000000,0.251169,0.138701,0.112727,0.145974,0.154805,0.150390,0.163117,0.179481,0.124156,0.169610,0.149091,0.148052,0.147013,0.116104,0.077662,0.044156,0.023395,0.015584,0.004675,0.002078,0.001873,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.174608,0.278928,0.089760,0.483139,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028135,0.000000,0.000000,NORMAL
0.197946,0.742191,0.262095,0.052038,0.770233,0.011965,0.000738,0.135055,0.873063,0.918819,0.618450,0.633210,0.603690,0.946863,1.000000,0.909963,0.800000,0.701845,0.622878,0.497417,0.508487,0.456827,0.341697,0.343911,0.313689,0.250923,0.207380,0.157196,0.140121,0.067789,0.046384,0.030863,0.012201,0.011053,0.010282,0.007001,0.000000,0.000000,0.594876,0.786085,0.526101,0.637601,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028135,0.000000,0.000000,NORMAL
0.150571,0.626272,0.338336,0.122436,0.887732,0.035069,1.000000,0.480049,0.230816,0.236034,0.220994,0.217925,0.154082,0.164518,0.199202,0.209638,0.193370,0.217618,0.174954,0.172498,0.198895,0.158686,0.128913,0.171578,0.138850,0.112646,0.086556,0.057397,0.040572,0.037365,0.029119,0.016639,0.004511,0.000000,0.000000,0.000000,0.000000,0.000000,0.216081,0.073637,0.063555,0.700831,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028135,0.000000,0.000000,NORMAL
0.186290,0.733223,0.262832,0.051259,0.783299,0.011755,0.000000,0.105857,0.815102,0.827100,0.630910,0.558927,0.628793,0.891320,1.000000,0.884968,0.736062,0.645730,0.582922,0.518701,0.494001,0.420607,0.313338,0.322512,0.277110,0.335215,0.211715,0.125618,0.131446,0.060918,0.051886,0.015303,0.018149,0.010569,0.017207,0.006695,0.000000,0.000000,0.566501,0.715038,0.473986,0.662806,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028135,0.000000,0.000000,NORMAL
0.169452,0.709488,0.252131,0.046077,0.885559,0.010330,1.000000,0.480863,0.262534,0.316442,0.321833,0.300270,0.294879,0.280323,0.324528,0.398383,0.442049,0.463073,0.449596,0.384367,0.459838,0.412938,0.311590,0.349326,0.243322,0.270620,0.270081,0.246361,0.249403,0.201648,0.097809,0.081827,0.042581,0.006920,0.001878,0.000000,0.000000,0.000000,0.420076,0.155083,0.199506,0.911273,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028135,0.000000,0.000000,NORMAL
0.210596,0.876882,0.105549,0.014004,0.773446,0.002834,0.060691,0.138189,0.191410,0.386555,0.808590,0.985994,0.678805,0.702148,0.968254,1.000000,0.983193,0.979458,0.869281,0.872082,0.936508,0.818861,0.613445,0.641457,0.587748,0.508870,0.468721,0.374416,0.332113,0.231462,0.141727,0.133050,0.056600,0.017979,0.000000,0.000000,0.000000,0.000000,0.766843,0.918836,0.773274,0.592669,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028135,0.000000,0.000000,NORMAL
0.138728,0.610328,0.363446,0.187583,0.927669,0.063649,1.000000,0.341796,0.154627,0.105008,0.110085,0.079622,0.080545,0.066928,0.075237,0.070852,0.077314,0.085853,0.104777,0.139395,0.188322,0.189938,0.150473,0.132933,0.103468,0.100623,0.085853,0.088161,0.080425,0.055423,0.060210,0.041823,0.027556,0.017775,0.005627,0.006568,0.000000,0.000000,0.147582,0.021948,0.028720,0.611247,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028135,0.000000,0.000000,NORMAL
0.137676,0.611275,0.364203,0.187391,0.928561,0.063557,1.000000,0.362706,0.148570,0.102534,0.110207,0.089514,0.075564,0.071146,0.067426,0.081144,0.079284,0.083701,0.095094,0.154150,0.185306,0.195536,0.146478,0.133922,0.088943,0.100907,0.076959,0.122530,0.084935,0.068701,0.062588,0.038893,0.034595,0.008456,0.011338,0.009926,0.000000,0.000000,0.150675,0.025438,0.030322,0.616944,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028135,0.000000,0.000000,NORMAL
0.079432,0.480654,0.425631,0.152206,0.725772,0.047490,0.505992,1.000000,0.766327,0.482624,0.466747,0.372379,0.414320,0.305572,0.201019,0.139904,0.088975,0.064110,0.035950,0.024266,0.017376,0.014679,0.004793,0.001198,0.000303,0.000599,0.000899,0.000300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.209617,0.386095,0.129250,0.393482,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028135,0.000000,0.000000,NORMAL
0.190471,0.808065,0.158247,0.015460,0.799062,0.003200,0.000000,0.000000,0.000000,0.080292,0.351176,0.544201,0.459043,0.562855,0.526358,0.620438,0.640714,0.637470,0.821573,0.735604,0.850770,1.000000,0.946472,0.758313,0.634463,0.603406,0.567721,0.613950,0.456107,0.317732,0.288529,0.290178,0.223472,0.119727,0.161019,0.050012,0.047677,0.000000,0.659043,0.669736,0.557240,0.719865,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028135,0.000000,0.000000,NORMAL
0.066607,0.412399,0.498228,0.213040,0.921254,0.076741,0.919706,1.000000,0.227457,0.135765,0.106130,0.148683,0.135258,0.161094,0.152736,0.166413,0.131459,0.143364,0.161854,0.146910,0.132725,0.116008,0.074215,0.048379,0.020507,0.011398,0.007599,0.001773,0.000609,0.000280,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.168943,0.268339,0.085316,0.476607,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028135,0.000000,0.000000,NORMAL
0.060272,0.408747,0.491025,0.207417,0.927557,0.073767,0.963584,1.000000,0.250720,0.144092,0.110558,0.154834,0.160335,0.152476,0.162169,0.182866,0.122347,0.159811,0.151690,0.162169,0.137281,0.128373,0.075714,0.043228,0.015908,0.010217,0.003144,0.001048,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.176581,0.294552,0.094091,0.476185,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028135,0.000000,0.000000,NORMAL
0.191849,0.736893,0.267802,0.053035,0.777137,0.012234,0.004584,0.129870,0.945760,0.890756,0.705118,0.618029,0.669977,0.980138,1.000000,0.983957,0.805195,0.687548,0.660810,0.540107,0.549274,0.468296,0.353705,0.320856,0.293788,0.274255,0.201681,0.172651,0.147799,0.063408,0.054355,0.027215,0.018243,0.003269,0.023948,0.007247,0.000000,0.000000,0.617665,0.843168,0.569682,0.613932,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028135,0.000000,0.000000,NORMAL
0.132120,0.651402,0.278498,0.045192,0.825260,0.010168,0.000000,0.024966,0.493927,0.543860,0.292847,0.670040,0.534413,0.736842,0.796896,1.000000,0.881242,0.850202,0.761134,0.756410,0.552632,0.421727,0.327260,0.323212,0.267004,0.211201,0.178138,0.157895,0.131356,0.085876,0.068015,0.039715,0.012395,0.000000,0.000000,0.000000,0.000000,0.000000,0.539302,0.700732,0.443226,0.658187,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028135,0.000000,0.000000,NORMAL
0.135067,0.633806,0.309614,0.087888,0.816382,0.022762,0.149936,0.837781,1.000000,0.417196,0.446845,0.409149,0.360864,0.387124,0.422702,0.348581,0.340534,0.339263,0.362982,0.289708,0.230834,0.193562,0.154596,0.094028,0.063868,0.047861,0.024989,0.011436,0.006108,0.000937,0.000502,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.318552,0.356554,0.176719,0.644958,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028135,0.000000,0.000000,NORMAL
0.130227,0.659518,0.263080,0.082826,0.569808,0.021316,0.009816,0.038855,0.096524,0.341104,0.581186,0.741922,1.000000,0.773006,0.795092,0.678119,0.518609,0.385685,0.225358,0.180368,0.152147,0.071984,0.031493,0.030675,0.028560,0.012270,0.005726,0.002863,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.305765,0.601179,0.236106,0.441938,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028135,0.000000,0.000000,NORMAL
0.087187,0.481668,0.436771,0.138942,0.942078,0.041677,1.000000,0.449814,0.243065,0.160423,0.133829,0.136403,0.132113,0.149557,0.139262,0.151273,0.202745,0.214756,0.212754,0.195596,0.198170,0.157850,0.127252,0.110094,0.114022,0.124964,0.095224,0.086360,0.065633,0.047470,0.040693,0.020374,0.009981,0.000612,0.000996,0.000000,0.000000,0.000000,0.197648,0.054894,0.052515,0.686460,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028135,0.000000,0.000000,NORMAL
0.212760,0.777083,0.223538,0.055578,0.647025,0.013019,0.000000,0.000000,0.000000,0.017840,0.059306,0.104629,0.230955,0.365959,0.416104,0.460945,0.398264,0.376085,0.469142,0.841369,1.000000,0.892478,0.650916,0.419961,0.249346,0.177917,0.145130,0.199132,0.136158,0.115257,0.115498,0.049289,0.047828,0.081494,0.026871,0.032019,0.000000,0.002369,0.370055,0.504709,0.248100,0.660027,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028135,0.000000,0.000000,NORMAL
0.159595,0.747406,0.196886,0.034276,0.775952,0.007478,0.259909,0.553354,0.400152,0.528963,0.818598,0.868140,0.908537,0.945884,0.854421,0.727896,0.953506,1.000000,0.942073,0.659299,0.544207,0.367378,0.306402,0.224848,0.153500,0.115091,0.093750,0.086128,0.087011,0.057358,0.032539,0.018889,0.022402,0.001631,0.002655,0.000000,0.000000,0.000000,0.616130,0.903561,0.589716,0.577299,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028135,0.000000,0.000000,NORMAL
0.263019,0.938532,0.110924,0.024514,0.678102,0.005208,0.000000,0.000000,0.000000,0.001916,0.149425,0.244572,0.175607,0.236909,0.372286,0.600894,0.622605,0.752874,0.827586,0.863346,1.000000,0.886973,0.636015,0.593231,0.458835,0.337803,0.289911,0.319923,0.333029,0.233914,0.176439,0.196823,0.193548,0.132521,0.200178,0.227175,0.133091,0.043145,0.507497,0.608501,0.385439,0.744917,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028135,0.000000,0.000000,NORMAL
0.234942,0.884304,0.137946,0.016388,0.840746,0.003348,0.000000,0.055510,0.682449,0.786122,0.732245,0.725714,0.579592,0.475918,0.381224,0.385306,0.336327,0.266122,0.363265,0.452245,0.750204,1.000000,0.859592,0.828571,0.631171,0.569796,0.501225,0.509388,0.468895,0.328841,0.305902,0.273107,0.173947,0.179890,0.258744,0.267180,0.161415,0.028079,0.662296,0.526336,0.518054,0.853014,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028135,0.000000,0.000000,NORMAL
0.195926,0.659445,0.313737,0.087000,0.530133,0.022530,0.001554,0.078756,0.365803,1.000000,0.959586,0.990674,0.868912,0.632124,0.599482,0.657513,0.649223,0.540933,0.360104,0.274093,0.215026,0.132124,0.060622,0.024352,0.012060,0.001554,0.006736,0.003109,0.003736,0.006307,0.005530,0.009630,0.005711,0.021062,0.077603,0.000000,0.000000,0.000000,0.401667,0.803083,0.362934,0.440954,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028135,0.000000,0.000000,NORMAL
0.111315,0.605088,0.303153,0.091298,0.770121,0.023876,0.109594,0.159906,0.506630,0.886895,1.000000,0.537831,0.414977,0.354524,0.434087,0.510920,0.398206,0.292122,0.213729,0.149766,0.109594,0.114665,0.078003,0.051482,0.043417,0.018331,0.004680,0.000390,0.000000,0.000863,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.289085,0.434190,0.179820,0.546499,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028135,0.000000,0.000000,NORMAL
0.190512,0.769893,0.222145,0.030462,0.873262,0.006475,0.047776,0.448929,0.968699,1.000000,0.934102,0.634267,0.350906,0.384679,0.314662,0.303130,0.327842,0.438221,0.652389,0.836903,0.873970,0.868204,0.640033,0.520593,0.398473,0.421746,0.385502,0.386326,0.372180,0.224252,0.281323,0.275582,0.226970,0.139224,0.097550,0.082053,0.000000,0.021250,0.660301,0.603139,0.538198,0.827440,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028135,0.000000,0.000000,NORMAL
0.189832,0.840195,0.123685,0.006064,0.867691,0.001190,0.032421,0.469098,0.819656,0.776089,0.801418,0.822695,0.545086,0.504559,0.525836,0.644377,0.475177,0.624114,0.657548,0.777102,0.907801,0.976697,0.813577,1.000000,0.844890,0.674772,0.633232,0.554205,0.513782,0.412621,0.324398,0.313855,0.366644,0.316476,0.232912,0.100924,0.092047,0.000000,0.836671,0.617930,0.766837,0.763222,NORMAL
0.000000,0.000000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028135,0.000000,0.000000,NORMAL
