@RELATION DOMAIN_TRANSFORM

@ATTRIBUTE glcm_contrast NUMERIC
@ATTRIBUTE glcm_dissimilarity NUMERIC
@ATTRIBUTE glcm_homogeneity NUMERIC
@ATTRIBUTE glcm_energy NUMERIC
@ATTRIBUTE glcm_correlation NUMERIC
@ATTRIBUTE glcm_ASM NUMERIC
@ATTRIBUTE class {BASLANGIC,NORMAL,TUMORLU}

@DATA
0.474887,0.161942,0.935350,0.853866,0.853550,0.744375,TUMORLU
0.267231,0.459726,0.357820,0.081417,0.896837,0.015805,TUMORLU
0.449825,0.160914,0.931146,0.858355,0.841559,0.751667,TUMORLU
0.260378,0.461805,0.353048,0.072978,0.898766,0.013642,TUMORLU
0.555079,0.196259,0.919495,0.796268,0.875806,0.653917,TUMORLU
0.359678,0.563249,0.269528,0.051071,0.875861,0.008571,TUMORLU
0.142377,0.052402,0.977855,0.974505,0.635198,0.952704,TUMORLU
0.300621,0.498087,0.323647,0.062637,0.883717,0.011142,TUMORLU
0.523316,0.198194,0.914470,0.773541,0.886825,0.619830,TUMORLU
0.222649,0.403482,0.406771,0.105830,0.835680,0.022974,TUMORLU
0.695715,0.242464,0.900658,0.767886,0.859311,0.611492,TUMORLU
0.214572,0.369529,0.468715,0.214973,0.925247,0.066854,TUMORLU
0.533190,0.187577,0.920393,0.800444,0.870134,0.660279,TUMORLU
0.412991,0.605627,0.237423,0.025547,0.811270,0.003714,TUMORLU
0.282084,0.101688,0.957347,0.927793,0.810391,0.869006,TUMORLU
0.376001,0.544736,0.308346,0.053865,0.842009,0.009172,TUMORLU
0.341323,0.123941,0.950467,0.903789,0.830192,0.827486,TUMORLU
